DTXSID,PREFERREDNAME,CASRN,INCHIKEY,IUPACNAME,SMILES,INCHISTRING,MOLECULARFORMULA,AVERAGEMASS,MONOISOTOPICMASS,#ofSOURCES,#OFPUBMEDARTICLES,PUBCHEMDATASOURCES,CPDATCOUNT,QCLevel,#ToxCastActive,%ToxCastActive,TotalAssays,C,H,O,N,F,Cl,P,Br,I,S,V,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10926767,3-Chloro-4-oxopentyl acetate,13051-49-5,LQKQGYIKTRJVJF-UHFFFAOYSA-N,3-Chloro-4-oxopentyl acetate,CC(=O)OCCC(Cl)C(C)=O,"InChI=1S/C7H11ClO3/c1-5(9)7(8)3-4-11-6(2)10/h7H,3-4H2,1-2H3",C7H11ClO3,178.61,178.039672,18,,48,,, ,,,7,11,3,,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9058783,"Ethane, iodo-",75-03-6,HVTICUPFWKNHNG-UHFFFAOYSA-N,Iodoethane,CCI,"InChI=1S/C2H5I/c1-2-3/h2H2,1H3",C2H5I,155.966,155.943600,106,4,162,1,, ,,,2,5,,,,,,,1,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027146,Diethyl sulfide,352-93-2,LJSQFQKUNVCTIA-UHFFFAOYSA-N,(Ethylsulfanyl)ethane,CCSCC,"InChI=1S/C4H10S/c1-3-5-4-2/h3-4H2,1-2H3",C4H10S,90.18,90.050321,146,10,108,3,1,31/235,13.0,235,4,10,,,,,,,,1,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20871411,"hexane, 3-ethyl-2,5-dimethyl-",52897-04-8,UJEUVDLASLOZIV-UHFFFAOYSA-N,"3-Ethyl-2,5-dimethylhexane",CCC(CC(C)C)C(C)C,"InChI=1S/C10H22/c1-6-10(9(4)5)7-8(2)3/h8-10H,6-7H2,1-5H3",C10H22,142.286,142.172151,17,,22,,2, ,,,10,22,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059882,Ethyl perfluorobutanoate,356-27-4,JVHJRIQPDBCRRE-UHFFFAOYSA-N,Ethyl heptafluorobutanoate,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H5F7O2/c1-2-15-3(14)4(7,8)5(9,10)6(11,12)13/h2H2,1H3",C6H5F7O2,242.093,242.017777,64,,70,,1, ,,,6,5,2,,7,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20203379,"1,1-Dicyclohexylbutane",54890-00-5,HYUXMTCTXARFET-UHFFFAOYSA-N,"1,1'-(Butane-1,1-diyl)dicyclohexane",CCCC(C1CCCCC1)C1CCCCC1,"InChI=1S/C16H30/c1-2-9-16(14-10-5-3-6-11-14)15-12-7-4-8-13-15/h14-16H,2-13H2,1H3",C16H30,222.416,222.234751,18,,14,,4, ,,,16,30,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8048527,"2,6-Lupetidine",504-03-0,SDGKUVSVPIIUCF-UHFFFAOYSA-N,"2,6-Dimethylpiperidine",CC1CCCC(C)N1,"InChI=1/C7H15N/c1-6-4-3-5-7(2)8-6/h6-8H,3-5H2,1-2H3",C7H15N,113.204,113.120449,55,5,131,1,1, ,,,7,15,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70863962,"Spiro[bicyclo[3.1.1]heptane-2,2'-oxirane], 6,6-dimethyl-",6931-54-0,OUXAABAEPHHZPC-UHFFFAOYSA-N,"6,6-Dimethylspiro[bicyclo[3.1.1]heptane-2,2'-oxirane]",[H]C12CC([H])(C3(CO3)CC1)C2(C)C,"InChI=1S/C10H16O/c1-9(2)7-3-4-10(6-11-10)8(9)5-7/h7-8H,3-6H2,1-2H3",C10H16O,152.237,152.120115,42,,34,,, ,,,10,16,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5063788,"Quinoline, 6-bromo-",5332-25-2,IFIHYLCUKYCKRH-UHFFFAOYSA-N,6-Bromoquinoline,BrC1=CC=C2N=CC=CC2=C1,InChI=1S/C9H6BrN/c10-8-3-4-9-7(6-8)2-1-5-11-9/h1-6H,C9H6BrN,208.058,206.968362,41,,167,,, ,,,9,6,,1,,,,1,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20879270,"Phosphoric acid, diethyl 2-methylpropyl ester",26628-97-7,VAUVEZMZAPNZOT-UHFFFAOYSA-N,Diethyl 2-methylpropyl phosphate,CCOP(=O)(OCC)OCC(C)C,"InChI=1S/C8H19O4P/c1-5-10-13(9,11-6-2)12-7-8(3)4/h8H,5-7H2,1-4H3",C8H19O4P,210.21,210.102096,7,,9,,, ,,,8,19,4,,,,1,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20919781,"3-[(Tetradeca-1,3,5,7,9-pentaen-1-yl)oxy]propane-1,2-diol",91379-15-6,UCSSTHOWGCFAPL-KRWDZBQOSA-N,"(2S)-3-[(Tetradeca-1,3,5,7,9-pentaen-1-yl)oxy]propane-1,2-diol",[H]C(CCCC)=C([H])C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])=C([H])OC[C@@]([H])(O)CO,"InChI=1S/C17H26O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-20-16-17(19)15-18/h5-14,17-19H,2-4,15-16H2,1H3/t17-/m0/s1",C17H26O3,278.392,278.188195,5,,,,5, ,,,17,26,3,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40146618,Ethyl dimethyl phosphate,10463-05-5,JQVXMIPNQMYRPE-UHFFFAOYSA-N,Ethyl dimethyl phosphate,CCOP(=O)(OC)OC,"InChI=1S/C4H11O4P/c1-4-8-9(5,6-2)7-3/h4H2,1-3H3",C4H11O4P,154.102,154.039496,13,,23,,1, ,,,4,11,4,,,,1,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9060659,"Ethanedioic acid, di-2-propenyl ester",615-99-6,BKXRKRANFLFTFU-UHFFFAOYSA-N,Diprop-2-en-1-yl ethanedioate,C=CCOC(=O)C(=O)OCC=C,"InChI=1S/C8H10O4/c1-3-5-11-7(9)8(10)12-6-4-2/h3-4H,1-2,5-6H2",C8H10O4,170.164,170.057909,24,,47,,, ,,,8,10,4,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3051462,1-Chloropropane,540-54-5,SNMVRZFUUCLYTO-UHFFFAOYSA-N,1-Chloropropane,CCCCl,"InChI=1S/C3H7Cl/c1-2-3-4/h2-3H2,1H3",C3H7Cl,78.54,78.023628,107,7,92,1,1, ,,,3,7,,,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20871052,3-Ethyl-1-pentene,4038-04-4,YPVPQMCSLFDIKA-UHFFFAOYSA-N,3-Ethylpent-1-ene,CCC(CC)C=C,"InChI=1S/C7H14/c1-4-7(5-2)6-3/h4,7H,1,5-6H2,2-3H3",C7H14,98.189,98.109550,29,,38,,1, ,,,7,14,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021986,Tributyl phosphate,126-73-8,STCOOQWBFONSKY-UHFFFAOYSA-N,Tributyl phosphate,CCCCOP(=O)(OCCCC)OCCCC,"InChI=1S/C12H27O4P/c1-4-7-10-14-17(13,15-11-8-5-2)16-12-9-6-3/h4-12H2,1-3H3",C12H27O4P,266.318,266.164696,318,188,127,276,1,93/1095,8.0,1095,12,27,4,,,,1,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8060113,Cycloheptanone,502-42-1,CGZZMOTZOONQIA-UHFFFAOYSA-N,Cycloheptanone,O=C1CCCCCC1,InChI=1S/C7H12O/c8-7-5-3-1-2-4-6-7/h1-6H2,C7H12O,112.172,112.088815,75,12,127,1,, ,,,7,12,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50870654,"2,3-Dibromo-2-methylbutane",594-51-4,XLTWAJQKAGLQDX-UHFFFAOYSA-N,"2,3-Dibromo-2-methylbutane",CC(Br)C(C)(C)Br,"InChI=1/C5H10Br2/c1-4(6)5(2,3)7/h4H,1-3H3",C5H10Br2,229.943,227.914926,13,,33,,1, ,,,5,10,,,,,,2,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30239144,Hex-3-yne,928-49-4,DQQNMIPXXNPGCV-UHFFFAOYSA-N,Hex-3-yne,CCC#CCC,"InChI=1S/C6H10/c1-3-5-6-4-2/h3-4H2,1-2H3",C6H10,82.146,82.078250,50,,72,,1, ,,,6,10,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70871668,"1,2,2a,3,4,5-Hexahydroacenaphthylene",480-72-8,BDAGIAXQQBRORQ-UHFFFAOYSA-N,"1,2,2a,3,4,5-Hexahydroacenaphthylene",C1CC2=CC=CC3=C2C1CCC3,"InChI=1/C12H14/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1,3,5,11H,2,4,6-8H2",C12H14,158.244,158.109550,18,,34,,2, ,,,12,14,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID201033850,"3,12-Dichloro-3,12-diethyltetradecane",857751-31-6,KZGHRXGGGPLNKY-UHFFFAOYSA-N,,CCC(Cl)(CC)CCCCCCCCC(Cl)(CC)CC,"InChI=1S/C18H36Cl2/c1-5-17(19,6-2)15-13-11-9-10-12-14-16-18(20,7-3)8-4/h5-16H2,1-4H3",C18H36Cl2,323.39,322.219407,1,,,,2, ,,,18,36,,,,2,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020681,Heptylamine,111-68-2,WJYIASZWHGOTOU-UHFFFAOYSA-N,Heptan-1-amine,CCCCCCCN,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3",C7H17N,115.22,115.136100,114,,105,1,1,0/235,0.0,235,7,17,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30202313,Cyclopropyl methyl ether,540-47-6,ZUVAACFIEPYYOP-UHFFFAOYSA-N,Methoxycyclopropane,COC1CC1,"InChI=1S/C4H8O/c1-5-4-2-3-4/h4H,2-3H2,1H3",C4H8O,72.107,72.057515,28,,34,,, ,,,4,8,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047581,n-Amyl caproate,540-07-8,WRFZKAGPPQGDDQ-UHFFFAOYSA-N,Pentyl hexanoate,CCCCCOC(=O)CCCCC,"InChI=1S/C11H22O2/c1-3-5-7-9-11(12)13-10-8-6-4-2/h3-10H2,1-2H3",C11H22O2,186.295,186.161980,110,,76,,1,0/400,0.0,400,11,22,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30145675,4-Isobutylmorpholine,10315-98-7,QKVSMSABRNCNRS-UHFFFAOYSA-N,4-(2-Methylpropyl)morpholine,CC(C)CN1CCOCC1,"InChI=1S/C8H17NO/c1-8(2)7-9-3-5-10-6-4-9/h8H,3-7H2,1-2H3",C8H17NO,143.23,143.131014,41,,47,,, ,,,8,17,1,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9047702,2-Propylphenol,644-35-9,LCHYEKKJCUJAKN-UHFFFAOYSA-N,2-Propylphenol,CCCC1=C(O)C=CC=C1,"InChI=1S/C9H12O/c1-2-5-8-6-3-4-7-9(8)10/h3-4,6-7,10H,2,5H2,1H3",C9H12O,136.194,136.088815,123,2,101,,1,6/400,2.0,400,9,12,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7063479,"Propane, 2,2',2''-[methylidynetris(oxy)]tris-",4447-60-3,FPIVAWNGRDHRSQ-UHFFFAOYSA-N,2-{Bis[(propan-2-yl)oxy]methoxy}propane,CC(C)OC(OC(C)C)OC(C)C,"InChI=1S/C10H22O3/c1-7(2)11-10(12-8(3)4)13-9(5)6/h7-10H,1-6H3",C10H22O3,190.283,190.156895,34,,73,,, ,,,10,22,3,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3024940,Dibromoacetonitrile,3252-43-5,NDSBDLSWTGLNQA-UHFFFAOYSA-N,Dibromoacetonitrile,BrC(Br)C#N,InChI=1S/C2HBr2N/c3-2(4)1-5/h2H,C2HBr2N,198.845,196.847575,134,20,85,5,1,25/886,3.0,886,2,1,,1,,,,2,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1074591,"Benzaldehyde, 3-chloro-",587-04-2,SRWILAKSARHZPR-UHFFFAOYSA-N,3-Chlorobenzaldehyde,ClC1=CC=CC(C=O)=C1,InChI=1S/C7H5ClO/c8-7-3-1-2-6(4-7)5-9/h1-5H,C7H5ClO,140.57,140.002893,58,,147,,, ,,,7,5,1,,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90209444,6-Dodecanone,6064-27-3,ZAQZICGOYPRHCK-UHFFFAOYSA-N,Dodecan-6-one,CCCCCCC(=O)CCCCC,"InChI=1S/C12H24O/c1-3-5-7-9-11-12(13)10-8-6-4-2/h3-11H2,1-2H3",C12H24O,184.323,184.182715,15,,33,,4, ,,,12,24,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027367,1-Tetradecene,1120-36-1,HFDVRLIODXPAHB-UHFFFAOYSA-N,Tetradec-1-ene,CCCCCCCCCCCCC=C,"InChI=1S/C14H28/c1-3-5-7-9-11-13-14-12-10-8-6-4-2/h3H,1,4-14H2,2H3",C14H28,196.378,196.219101,173,,111,10,1,21/861,2.0,861,14,28,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80231370,Diisopentyl succinate,818-04-2,VITLQDOBPXWZLH-UHFFFAOYSA-N,Bis(3-methylbutyl) butanedioate,CC(C)CCOC(=O)CCC(=O)OCCC(C)C,"InChI=1S/C14H26O4/c1-11(2)7-9-17-13(15)5-6-14(16)18-10-8-12(3)4/h11-12H,5-10H2,1-4H3",C14H26O4,258.358,258.183109,24,,45,,, ,,,14,26,4,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025250,"1,2-Epoxy-4,4,4-trichlorobutane",3083-25-8,CYYDNXCYDWWSPS-UHFFFAOYSA-N,"2-(2,2,2-Trichloroethyl)oxirane",ClC(Cl)(Cl)CC1CO1,"InChI=1S/C4H5Cl3O/c5-4(6,7)1-3-2-8-3/h3H,1-2H2",C4H5Cl3O,175.43,173.940598,47,,35,,1, ,,,4,5,1,,,3,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020307,Chloromethyl methyl ether,107-30-2,XJUZRXYOEPSWMB-UHFFFAOYSA-N,Chloro(methoxy)methane,COCCl,"InChI=1S/C2H5ClO/c1-4-2-3/h2H2,1H3",C2H5ClO,80.51,80.002893,181,8,115,,1,19/489,4.0,489,2,5,1,,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8060903,"1,2,3,4-Tetrahydroquinoline",635-46-1,LBUJPTNKIBCYBY-UHFFFAOYSA-N,"1,2,3,4-Tetrahydroquinoline",C1CNC2=C(C1)C=CC=C2,"InChI=1S/C9H11N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-2,4,6,10H,3,5,7H2",C9H11N,133.194,133.089149,81,115,212,9,, ,,,9,11,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30219244,"Oxetane, 3,3-dimethyl- (9CI)",6921-35-3,RVGLUKRYMXEQAH-UHFFFAOYSA-N,"3,3-Dimethyloxetane",CC1(C)COC1,"InChI=1S/C5H10O/c1-5(2)3-6-4-5/h3-4H2,1-2H3",C5H10O,86.134,86.073165,17,,48,,, ,,,5,10,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6073237,"Benzenemethanamine, N,N-diethyl-",772-54-3,ZWRDBWDXRLPESY-UHFFFAOYSA-N,N-Benzyl-N-ethylethanamine,CCN(CC)CC1=CC=CC=C1,"InChI=1S/C11H17N/c1-3-12(4-2)10-11-8-6-5-7-9-11/h5-9H,3-4,10H2,1-2H3",C11H17N,163.264,163.136100,32,,86,,, ,,,11,17,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50208413,5-Butyl-5-nonanol,597-93-3,RWKMYNWNESNJQQ-UHFFFAOYSA-N,5-Butylnonan-5-ol,CCCCC(O)(CCCC)CCCC,"InChI=1S/C13H28O/c1-4-7-10-13(14,11-8-5-2)12-9-6-3/h14H,4-12H2,1-3H3",C13H28O,200.366,200.214016,14,,27,,4, ,,,13,28,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30870995,3-Ethylcyclohex-1-ene,2808-71-1,BAGSBIKCNLYDJO-UHFFFAOYSA-N,3-Ethylcyclohex-1-ene,CCC1CCCC=C1,"InChI=1/C8H14/c1-2-8-6-4-3-5-7-8/h4,6,8H,2-3,5,7H2,1H3",C8H14,110.2,110.109550,11,,25,,5, ,,,8,14,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8065828,3-Octyn-1-ol,14916-80-4,LRZGRGVRZSDRTK-UHFFFAOYSA-N,Oct-3-yn-1-ol,CCCCC#CCCO,"InChI=1S/C8H14O/c1-2-3-4-5-6-7-8-9/h9H,2-4,7-8H2,1H3",C8H14O,126.199,126.104465,37,,80,,, ,,,8,14,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8052198,Di-iso-amyl ether,544-01-4,AQZGPSLYZOOYQP-UHFFFAOYSA-N,3-Methyl-1-(3-methylbutoxy)butane,CC(C)CCOCCC(C)C,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",C10H22O,158.285,158.167065,121,,71,,1,4/304,1.0,304,10,22,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022145,Diethyl benzylphosphonate,1080-32-6,AIPRAPZUGUTQKX-UHFFFAOYSA-N,Diethyl benzylphosphonate,CCOP(=O)(CC1=CC=CC=C1)OCC,"InChI=1S/C11H17O3P/c1-3-13-15(12,14-4-2)10-11-8-6-5-7-9-11/h5-9H,3-4,10H2,1-2H3",C11H17O3P,228.228,228.091531,50,,109,,1, ,,,11,17,3,,,,1,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6051512,Isobutyl phenylacetate,102-13-6,RJASFPFZACBKBE-UHFFFAOYSA-N,2-Methylpropyl phenylacetate,CC(C)COC(=O)CC1=CC=CC=C1,"InChI=1S/C12H16O2/c1-10(2)9-14-12(13)8-11-6-4-3-5-7-11/h3-7,10H,8-9H2,1-2H3",C12H16O2,192.258,192.115030,89,,84,,1, ,,,12,16,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6067707,Isopropyl isovalerate,32665-23-9,ZOIRKXLFEHOVER-UHFFFAOYSA-N,Propan-2-yl 3-methylbutanoate,CC(C)CC(=O)OC(C)C,"InChI=1S/C8H16O2/c1-6(2)5-8(9)10-7(3)4/h6-7H,5H2,1-4H3",C8H16O2,144.214,144.115030,58,,40,,, ,,,8,16,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30863029,"2,6-Dimethylcyclohexan-1-one",2816-57-1,AILVYPLQKCQNJC-UHFFFAOYSA-N,"2,6-Dimethylcyclohexan-1-one",CC1CCCC(C)C1=O,"InChI=1/C8H14O/c1-6-4-3-5-7(2)8(6)9/h6-7H,3-5H2,1-2H3",C8H14O,126.199,126.104465,23,,57,,1, ,,,8,14,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6041638,3-Phenyl-1-propanol,122-97-4,VAJVDSVGBWFCLW-UHFFFAOYSA-N,3-Phenylpropan-1-ol,OCCCC1=CC=CC=C1,"InChI=1S/C9H12O/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6,10H,4,7-8H2",C9H12O,136.194,136.088815,175,13,147,9,1,1/402,0.0,402,9,12,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50466415,ETHYL 3-BUTYNOATE,53841-07-9,YUIKUBSCWKOQKS-UHFFFAOYSA-N,Ethyl but-3-ynoate,CCOC(=O)CC#C,"InChI=1S/C6H8O2/c1-3-5-6(7)8-4-2/h1H,4-5H2,2H3",C6H8O2,112.128,112.052429,2,,33,,5, ,,,6,8,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1026661,3-Cyclohexene-1-carboxaldehyde,100-50-5,DCFDVJPDXYGCOK-UHFFFAOYSA-N,Cyclohex-3-ene-1-carbaldehyde,O=CC1CCC=CC1,"InChI=1S/C7H10O/c8-6-7-4-2-1-3-5-7/h1-2,6-7H,3-5H2",C7H10O,110.156,110.073165,110,,97,,1,5/235,2.0,235,7,10,1,,,,,,,,,
